date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:36:40	17158/17158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Mar%202021%2007:36:35%20GMT	https://pixboost.com/api/2/img/http://canterburyinternational.com.au/wp-content/uploads/2018/03/bride.jpg/resize?size=300&auth=MTU3MzA4OTk1MA__	D:/Downloads/CIH/CIH/pixboost.com/api/2/img/http_/canterburyinternational.com.au/wp-content/uploads/2018/03/bride.jpg/resize92b7.jpg	(from https://www.canterburyinternational.com.au/weddings/)
18:36:43	77397/77397	---M--	200	added ('OK')	image/jpeg	etag:%2212e55-59607c9502feb%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/weddings.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/weddings.jpg	(from https://www.canterburyinternational.com.au/weddings/)
18:36:57	10612/10612	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:36:43%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/19	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/19.json	(from https://www.canterburyinternational.com.au/weddings/wedding-ceremonies/)
18:36:58	14800/14800	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Mar%202021%2007:36:56%20GMT	https://pixboost.com/api/2/img/http://canterburyinternational.com.au/wp-content/uploads/2018/03/ballroom-wedding.jpg/resize?size=300&auth=MTU3MzA4OTk1MA__	D:/Downloads/CIH/CIH/pixboost.com/api/2/img/http_/canterburyinternational.com.au/wp-content/uploads/2018/03/ballroom-wedding.jpg/resize92b7.jpg	(from https://www.canterburyinternational.com.au/weddings/wedding-ceremonies/)
18:37:00	12476/12476	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Mar%202021%2007:36:59%20GMT	https://pixboost.com/api/2/img/http://canterburyinternational.com.au/wp-content/uploads/2018/03/atrium-wedding.jpg/resize?size=300&auth=MTU3MzA4OTk1MA__	D:/Downloads/CIH/CIH/pixboost.com/api/2/img/http_/canterburyinternational.com.au/wp-content/uploads/2018/03/atrium-wedding.jpg/resize92b7.jpg	(from https://www.canterburyinternational.com.au/weddings/wedding-ceremonies/)
18:37:02	18282/18282	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Mar%202021%2007:37:00%20GMT	https://pixboost.com/api/2/img/http://canterburyinternational.com.au/wp-content/uploads/2018/03/courtyard-wedding.jpg/resize?size=300&auth=MTU3MzA4OTk1MA__	D:/Downloads/CIH/CIH/pixboost.com/api/2/img/http_/canterburyinternational.com.au/wp-content/uploads/2018/03/courtyard-wedding.jpg/resize92b7.jpg	(from https://www.canterburyinternational.com.au/weddings/wedding-ceremonies/)
18:37:16	10394/10394	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:37:04%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/21	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/21.json	(from https://www.canterburyinternational.com.au/weddings/wedding-packages/)
18:37:54	849881/849881	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:37:18%20GMT	https://www.canterburyinternational.com.au/olivers-restaurant/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/olivers-restaurant/index.html	(from https://www.canterburyinternational.com.au/dining/olivers-restaurant/)
18:38:05	7598/7598	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:37:20%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/31	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/31.json	(from https://www.canterburyinternational.com.au/about/)
18:38:34	10997/10997	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:38:10%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/33	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/33.json	(from https://www.canterburyinternational.com.au/about/facilities/)
18:38:44	305341/305341	---M--	200	added ('OK')	image/jpeg	etag:%224a8bd-59607c9476202%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/04/Foyer_entrance_web_banner.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/04/Foyer_entrance_web_banner.jpg	(from https://www.canterburyinternational.com.au/about/)
18:38:52	45141/45141	---M--	200	added ('OK')	image/jpeg	etag:%22b055-59607c94d036a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/swimming-pool.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/swimming-pool.jpg	(from https://www.canterburyinternational.com.au/about/facilities/)
18:38:58	27876/27876	---M--	200	added ('OK')	image/jpeg	etag:%226ce4-59607c94dc6ba%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/endota-spa.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/endota-spa.jpg	(from https://www.canterburyinternational.com.au/about/facilities/)
18:39:04	36984/36984	---M--	200	added ('OK')	image/jpeg	etag:%229078-59607c94f35eb%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/courtyard.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/courtyard.jpg	(from https://www.canterburyinternational.com.au/about/facilities/)
18:39:29	398887/398887	---M--	200	added ('OK')	image/jpeg	etag:%2261627-59607c94794ca%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/04/GYM-_grey-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/04/GYM-_grey-1.jpg	(from https://www.canterburyinternational.com.au/about/facilities/)
18:39:30	10074/10074	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:39:07%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/35	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/35.json	(from https://www.canterburyinternational.com.au/about/customer-reviews/)
18:39:44	5292/5292	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:39:34%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/1085	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/1085.json	(from https://www.canterburyinternational.com.au/attractions/)
18:39:53	57641/57641	---M--	200	added ('OK')	image/jpeg	etag:%22e129-59b8a6ef04670%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/Puffing-Billy-at-Emerald-Town-Station-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/Puffing-Billy-at-Emerald-Town-Station-1.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:40:31	307789/307789	---M--	200	added ('OK')	image/jpeg	etag:%224b24d-59b99eb00faff%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-5-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-5-1.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:40:41	323587/323587	---M--	200	added ('OK')	image/jpeg	etag:%224f003-59b99eb3b9ebe%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-1.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:41:16	308226/308226	---M--	200	added ('OK')	image/jpeg	etag:%224b402-59b99eb53b2d0%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-2-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-2-1.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:41:23	271917/271917	---M--	200	added ('OK')	image/jpeg	etag:%224262d-59b99eb67b002%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-3-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/20180930-1-3-1.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:41:24	39089/39089	---M--	200	added ('OK')	image/jpeg	etag:%2298b1-59b997cd44430%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/skyhigh.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/skyhigh.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:41:34	57787/57787	---M--	200	added ('OK')	image/jpeg	etag:%22e1bb-59b998b2cf4d2%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/slider_2-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/slider_2-1.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:41:43	117431/117431	---M--	200	added ('OK')	image/jpeg	etag:%221cab7-59b998c882f99%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/1000-Steps-visitdandenongranges.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/1000-Steps-visitdandenongranges.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:41:45	74394/74394	---M--	200	added ('OK')	image/jpeg	etag:%221229a-59b998d33448c%22	https://www.canterburyinternational.com.au/wp-content/uploads/2020/01/tulip.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2020/01/tulip.jpg	(from https://www.canterburyinternational.com.au/attractions/)
18:41:58	9992/9992	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:41:47%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/37	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/37.json	(from https://www.canterburyinternational.com.au/contact/)
18:42:22	110/110	---M--	200	added ('OK')	text/plain	etag:%22d2579299eb150d37b25465d3630ae218%22	https://pixboost.com/robots.txt		(from https://www.canterburyinternational.com.au/)
18:42:27	312395/312395	---M--	200	added ('OK')	image/jpeg	etag:%224c44b-59607c946dd32%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/06/IMG_5557.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/06/IMG_5557.jpg	(from https://www.canterburyinternational.com.au/contact/)
18:42:28	18355/18355	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:42:28%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/41	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/41.json	(from https://www.canterburyinternational.com.au/terms-conditions/)
18:42:38	7896/7896	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:42:30%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/39	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/39.json	(from https://www.canterburyinternational.com.au/privacy-policy/)
18:42:45	0/-1	---M--	301	error ('')			https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact.e4.delayed	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:42:46	7524/7524	---MC-	200	added ('OK')	application/json	date:Tue,%2023%20Mar%202021%2007:42:39%20GMT	https://www.canterburyinternational.com.au/wp-json/wp/v2/pages/1749	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-json/wp/v2/pages/1749.json	(from https://www.canterburyinternational.com.au/covid/)
18:43:28	828744/828744	---MC-	200	added ('OK')	text/html	date:Tue,%2023%20Mar%202021%2007:42:49%20GMT	https://www.canterburyinternational.com.au/conference_rooms/	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/conference_rooms/index.html	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:00	375780/375780	---M--	200	added ('OK')	image/jpeg	etag:%225bbe4-59607c94eebb3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/Savoy-room-Theatre-Setup-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/Savoy-room-Theatre-Setup-r@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:02	383644/383644	---M--	200	added ('OK')	image/jpeg	etag:%225da9c-59607c950475b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/Savoy-Room-Boardroom-Setup-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/Savoy-Room-Boardroom-Setup-r@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:14	70815/70815	---M--	200	added ('OK')	image/jpeg	etag:%221149f-59607c9502feb%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-BANQUET-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-BANQUET-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:22	343286/343286	---M--	200	added ('OK')	image/jpeg	etag:%2253cf6-59607c94d93f2%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/Savoy-Room-Ushape-Setup-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/Savoy-Room-Ushape-Setup-r@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:22	47059/47059	---M--	200	added ('OK')	image/jpeg	etag:%22b7d3-59607c94fbea3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-USHAPE-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-USHAPE-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:31	53444/53444	---M--	200	added ('OK')	image/jpeg	etag:%22d0c4-59607c94fbabb%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-CLASSROOM-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-CLASSROOM-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:31	56024/56024	---M--	200	added ('OK')	image/jpeg	etag:%22dad8-59607c94f3203%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-ROOM-THEATRE-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/SAVOY-ROOM-THEATRE-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:32	0/-1	---M--	301	error ('')			https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact.ee.delayed	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:33	221619/221619	---M--	200	added ('OK')	image/jpeg	etag:%22361b3-59607c94daf4a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/savoy-room-banquet-style-_5187-r@025x-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/savoy-room-banquet-style-_5187-r@025x-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/savoy-room/)
18:44:35	6852217/6852217	---M--	200	added ('OK')	application/pdf	etag:%22688e79-59607c94e341a%22	http://canterburyinternational.com.au/wp-content/uploads/2018/03/clarion-conferences.pdf	D:/Downloads/CIH/CIH/canterburyinternational.com.au/wp-content/uploads/2018/03/clarion-conferences.pdf	(from https://www.canterburyinternational.com.au/melbourne-conference-venues/functions/)
18:44:35	184390/184390	---M--	200	added ('OK')	image/jpeg	etag:%222d046-59607c950281b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/regency-room.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/regency-room.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:35	391929/391929	---M--	200	added ('OK')	image/jpeg	etag:%225faf9-59607c94e62fa%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-BANQUET-SETUP@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-BANQUET-SETUP@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:36	366963/366963	---M--	200	added ('OK')	image/jpeg	etag:%2259973-59607c94e053a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-CABARET-SETUP@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-CABARET-SETUP@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:36	299231/299231	---M--	200	added ('OK')	image/jpeg	etag:%22490df-59607c94f0323%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-THEATRE-SETUP@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-THEATRE-SETUP@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:37	399773/399773	---M--	200	added ('OK')	image/jpeg	etag:%226199d-59607c94dd65a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-BOARDROOM-SETUP@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-BOARDROOM-SETUP@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:38	131826/131826	---M--	200	added ('OK')	image/jpeg	etag:%22202f2-59607c95089c3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-BANQUET-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-BANQUET-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:39	79494/79494	---M--	200	added ('OK')	image/jpeg	etag:%2213686-59607c94e5f12%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-BOARDROOM-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-BOARDROOM-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:39	210392/210392	---M--	200	added ('OK')	image/jpeg	etag:%22335d8-59607c95081f3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/regency-room-ushape-style_5179-r@025x-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/regency-room-ushape-style_5179-r@025x-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:39	86036/86036	---M--	200	added ('OK')	image/jpeg	etag:%2215014-59607c94f5913%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-CLASSROOM-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-CLASSROOM-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:39	91963/91963	---M--	200	added ('OK')	image/jpeg	etag:%221673b-59607c94ed82b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-THEATRE-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-THEATRE-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:40	0/-1	---M--	301	error ('')			https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact.f9.delayed	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:40	82917/82917	---M--	200	added ('OK')	image/jpeg	etag:%22143e5-59607c950763b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-USHAPE-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/REGENCY-ROOM-USHAPE-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/regency-room/)
18:44:41	152781/152781	---M--	200	added ('OK')	image/jpeg	etag:%22254cd-59607c947082a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/BALLROOM-THEATRE-SETUP_WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/BALLROOM-THEATRE-SETUP_WEB.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:41	144270/144270	---M--	200	added ('OK')	image/jpeg	etag:%222338e-59607c9471f9a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/BALLROOM-CABARET-SETUP_WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/BALLROOM-CABARET-SETUP_WEB.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:41	89116/89116	---M--	200	added ('OK')	image/jpeg	etag:%2215c1c-59607c9472f3a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/Ballroom-Wedding_WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/Ballroom-Wedding_WEB.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:42	119908/119908	---M--	200	added ('OK')	image/jpeg	etag:%221d464-59607c94717ca%22	https://www.canterburyinternational.com.au/wp-content/uploads/2019/02/Ballroom-Wedding-3._WEB.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2019/02/Ballroom-Wedding-3._WEB.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:42	67860/67860	---M--	200	added ('OK')	image/jpeg	etag:%2210914-59607c94fed83%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-CLASSROOM-STYLE.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-CLASSROOM-STYLE.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:43	75261/75261	---M--	200	added ('OK')	image/jpeg	etag:%22125fd-59607c94f552b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-THEATRE-STYLE-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-THEATRE-STYLE-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:43	42883/42883	---M--	200	added ('OK')	image/jpeg	etag:%22a783-59607c95033d3%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-USHAPE-STYLE-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-USHAPE-STYLE-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:44	0/-1	---M--	301	error ('')			https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact.102.delayed	(from https://www.canterburyinternational.com.au/conference_rooms/yorkshire-boardroom/)
18:44:44	74525/74525	---M--	200	added ('OK')	image/jpeg	etag:%221231d-59607c94d0752%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-BANQUET-STYLE-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/BALLROOM-BANQUET-STYLE-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/ballroom/)
18:44:44	161330/161330	---M--	200	added ('OK')	image/jpeg	etag:%2227632-59607c94de212%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/yorkshire-room@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/yorkshire-room@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/yorkshire-boardroom/)
18:44:45	83860/83860	---M--	200	added ('OK')	image/jpeg	etag:%2214794-59607c94f4d5b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/YORKSHIRE-BOARDROOM.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/YORKSHIRE-BOARDROOM.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/yorkshire-boardroom/)
18:44:45	0/-1	---M--	301	error ('')			https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact.106.delayed	(from https://www.canterburyinternational.com.au/conference_rooms/stamford-boardroom/)
18:44:45	132384/132384	---M--	200	added ('OK')	image/jpeg	etag:%2220520-59607c94dde2a%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/stamform-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/stamform-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/stamford-boardroom/)
18:44:46	80056/80056	---M--	200	added ('OK')	image/jpeg	etag:%22138b8-59607c94db332%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/STAMFORD-BOARDROOM.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/STAMFORD-BOARDROOM.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/stamford-boardroom/)
18:44:47	0/-1	---M--	301	error ('')			https://www.canterburyinternational.com.au/contact	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/contact.109.delayed	(from https://www.canterburyinternational.com.au/conference_rooms/oakford-room/)
18:44:47	111132/111132	---M--	200	added ('OK')	image/jpeg	etag:%221b21c-59607c94f2a33%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/oakford-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/oakford-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/oakford-room/)
18:44:47	291576/291576	---M--	200	added ('OK')	image/jpeg	etag:%22472f8-59607c94f2e1b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/OAKFORD-ROOM-CABARET-SETUP@025x-1.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/OAKFORD-ROOM-CABARET-SETUP@025x-1.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/oakford-room/)
18:44:48	173676/173676	---M--	200	added ('OK')	image/jpeg	etag:%222a66c-59607c9506e6b%22	https://www.canterburyinternational.com.au/wp-content/uploads/2018/03/oakford-room-theatre-style_5207-r@025x.jpg	D:/Downloads/CIH/CIH/www.canterburyinternational.com.au/wp-content/uploads/2018/03/oakford-room-theatre-style_5207-r@025x.jpg	(from https://www.canterburyinternational.com.au/conference_rooms/oakford-room/)
